Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2010,96,Life After You,Daughtry,,,,3:26,52,4gWTBq5Jftq5CEKYpLXD8R
2010,97,Smile,Morgan Wallen,,,country,3:44,83,3MJ6lFNV12FSHAOzTzkwxz
2010,98,Teach Me How to Dougie,Cali Swag District,,,,3:57,66,61LtVmmkGr8P9I2tSPvdpf
2010,99,Try Sleeping with a Broken Heart,Alicia Keys,,,"r&b, neo soul",4:09,58,1yK9LISg5uBOOW5bT2Wm0i
2010,100,"Lover, Lover",Jerrod Niemann,,,"country, acoustic country",3:13,55,5UzU0qw21okODBNUnxptVo
2011,1,Rolling in the Deep,Adele,,,soft pop,3:48,76,1c8gk2PeTE04A1pIDH9YMk
2011,2,Party Rock Anthem,LMFAO,Lauren Bennett,GoonRock,,4:22,67,0IkKz2J93C94Ei4BvDop7P
2011,3,Firework,Katy Perry,,,pop,3:47,68,4lCv7b86sLynZbXhfScfm2
2011,4,E.T.,Katy Perry,,,pop,3:26,68,4z8ssgZfs5TzKiO8HaGWXO
2011,5,Give Me Everything (feat. Nayer),Pitbull,AFROJACK,Ne-Yo,,4:12,84,4QNpBfC0zvjKqPJcyqBy9W
2011,6,Grenade,Bruno Mars,,,,3:42,77,2tJulUYLDKOg9XrtVkMgcJ
2011,7,"you forget a million things a day, plz let me be one of them",wifiskeleton,,,,0:55,32,3LYHAdHBEin02deR9Ljerd
2011,8,Super Bass,Nicki Minaj,,,,3:20,77,3hlksXnvbKogFdPbpO9vel
2011,9,Moves Like Jagger,Maroon 5,Christina Aguilera,,pop,3:21,55,64QftS2rGzpynevjuCsJXW
2011,10,Just Can’t Get Enough,Black Eyed Peas,,,,3:39,76,3JA9Jsuxr4xgHXEawAdCp4
2011,11,On The Floor,Jennifer Lopez,Pitbull,,,4:44,59,20zQZVyUNPbq8kZACdgYrh
2011,12,S&M,Rihanna,,,,4:03,81,7ySUcLPVX7KudhnmNcgY2D
2011,13,Pumped Up Kicks,Foster The People,,,,3:59,83,7w87IxuO7BDcJ3YUqCyMTT
2011,14,Last Friday Night (T.G.I.F.),Katy Perry,,,pop,3:50,74,3avYqdwHKEq8beXbeWCKqJ
2011,15,Just the Way You Are,Bruno Mars,,,,3:40,85,7BqBn9nzAq8spo5e7cZ0dJ
2011,16,Tonight (I'm Lovin' You),Enrique Iglesias,Ludacris,DJ Frank E,"latin pop, latin",3:51,50,79R98MwYRcQZdAzjjzUbiX
2011,17,Raise Your Glass,P!nk,,,,3:22,75,1gv4xPanImH17bKZ9rOveR
2011,18,Born This Way,Lady Gaga,,,"art pop, pop",4:20,65,6r2BECwMgEoRb5yLfp0Hca
2011,19,F**kin' Perfect - Radio Edit,P!nk,,,,3:33,64,3ueoTboomKEQpI3r9z47Kg
2011,20,What's My Name?,Rihanna,Drake,,,4:23,73,6DkXLzBQT7cwXmTyzAB1DJ
2011,21,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,Lil Wayne,Busta Rhymes,r&b,3:42,68,3hsmbFKT5Cujb5GQjqEU39
2011,22,Down On Me,Jeremih,50 Cent,,,3:48,72,0x3TibRgnSqzkcwrqBd4iX
2011,23,How To Love,Lil Wayne,,,"rap, hip hop",4:00,66,5W7BcYDIaeXnpG3e39T7hJ
2011,24,Someone Like You,Adele,,,soft pop,4:45,76,1zwMYTA5nlNjZxYrvBB2pV
2011,25,The Good Life,Weezer,,,alternative rock,4:17,53,5CjwXdq5Z73Va0XCPFG5Aq
2011,26,The Lazy Song,Bruno Mars,,,,3:09,70,1ExfPZEiahqhLyajhybFeS
2011,27,Till the World Ends,Britney Spears,,,pop,3:57,63,38iU2jg98IZZEIJPrP7aWD
2011,28,The Show Goes On,Lupe Fiasco,,,,3:59,67,4NTWZqvfQTlOMitlVn6tew
2011,29,The Edge Of Glory,Lady Gaga,,,"art pop, pop",5:20,60,0JNdS1n0ifOP25XvhwAMgM
2011,30,We R Who We R,Kesha,,,,3:24,70,3LUWWox8YYykohBbHUrrxd
2011,31,Black and Yellow,Wiz Khalifa,,,rap,3:37,72,5A6OHHy73AR5tLxgTc98zz
2011,32,Tonight Tonight,Hot Chelle Rae,,,,3:20,66,2i0AUcEnsDm3dsqLrFWUCq
2011,33,Blow,Kesha,,,,3:39,69,3pYDZTJM2tVBUhIRifWVzI
2011,34,Lighters,Bad Meets Evil,Bruno Mars,,,5:03,68,5zpDHEU12zATwLGvozxPw2
2011,35,If I Die Young,The Band Perry,,,country,3:42,64,4u26EevCNXMhlvE1xFBJwX
2011,36,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Adam Levine,,,3:30,78,0qOnSQQF0yzuPWsXrQ9paz
2011,37,The Time (Dirty Bit),Black Eyed Peas,,,,5:07,69,7vWFaMq63AwkFDhS2OAg5u
2011,38,Coming Home,Leon Bridges,,,retro soul,3:26,74,65GbQI9VDTs7vo6MJL2iJA
2011,39,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,T-Pain,,,3:54,74,3rfhI32Il2hVRKDkuGeeen
2011,40,Only Girl (In The World),Rihanna,,,,3:55,82,2ENexcMEMsYk0rVJigVD3i
2011,41,6 Foot 7 Foot,Lil Wayne,Cory Gunz,,"rap, hip hop",4:08,69,5Qy6a5KzM4XlRxsNcGYhgH
2011,42,Just A Kiss,Lady A,,,"country, pop country",3:38,62,2OXidlnDThZR3zf36k6DVL
2011,43,Dirt Road Anthem,Jason Aldean,,,"country, acoustic country",3:49,69,5ZVGvay4xwgXMnQWffNYeU
2011,44,Dynamite,Taio Cruz,,,,3:23,69,1DqdF42leyFIzqNDv9CjId
2011,45,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Roscoe Dash,Wale,,4:23,74,03tqyYWC9Um2ZqU0ZN849H
2011,46,I Wanna Go,Britney Spears,,,pop,3:30,66,5cCAZS9VhLGEDV4NCfieeg
2011,47,I'm On One,DJ Khaled,Drake,Rick Ross,,4:56,68,608a1wIsSd5KzMEqm1O7w3
2011,48,You Make Me Feel... (feat. Sabi),Cobra Starship,Sabi,,,3:35,68,16Of7eeW44kt0a1M0nitHM
2011,49,Yeah 3X,Allstar Weekend,Captain J Hook,,,3:58,31,1lSOG6MH77TQLSjISklFsR
2011,50,Moment 4 Life,Nicki Minaj,Drake,,,4:39,68,1ia019RqDK2o4QiANR1Dyn
2011,51,Doctor,YoungBoy Never Broke Again,,,,2:50,43,3i85uegiHbdDhsMaEtMUmX
2011,52,Just A Dream,Nelly,,,,3:57,73,3ZdJffjzJWFimSQyxgGIxN
2011,53,Motivation,Kelly Rowland,Lil Wayne,,,3:51,59,4Cv5dkUBqepa0siwGREihD
2011,54,Stereo Love - Original,Edward Maya,Vika Jigulina,,,4:08,62,1aklRy3btsbucImSXvR2SY
2011,55,jar of hearts,Christina Perri,,,soft pop,4:06,69,0HZhYMZOcUzZKSFwPOti6m
2011,56,Roll Up,Wiz Khalifa,,,rap,3:47,60,53DB6LJV9B8sz0p1s6tlGS
2011,57,Sexy And I Know It,LMFAO,,,,3:19,62,0obBFrPYkSoBJbvHfUIhkv
2011,58,Rocketeer,Far East Movement,Ryan Tedder,Ruff Loaderz,,3:31,65,45sDIKapDyxPl307QpEAwl
2011,59,All Of The Lights,Kanye West,,,rap,4:59,76,22L7bfCiAkJo5xGSQgmiIO
2011,60,Hold It Against Me,Britney Spears,,,pop,3:48,54,7Dyq1bhhjknLKEGg4k5NLr
2011,61,Morena Canela,Chino Pacas,,,"corridos tumbados, corrido, corridos bélicos, música mexicana, electro corridos",2:58,84,0NsGFMIo2aNbAkJu48ndaf
2011,62,What the Hell,Avril Lavigne,,,,3:40,72,2z4U9d5OAA4YLNXoCgioxo
2011,63,Written in the Stars (feat. Eric Turner),Tinie Tempah,Eric Turner,,grime,3:39,49,61HQWI1Woxup7CnGwVUsdI
2011,64,Bottoms Up (feat. Nicki Minaj),Trey Songz,Nicki Minaj,,r&b,4:02,70,4AYX69oFP3UOS1CFmV9UfO
2011,65,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Pitbull,,r&b,3:40,81,4356Typ82hUiFAynbLYbPn
2011,66,For the First Time,Halle,,,,4:08,46,3hL1kg1aSLuh3siwWI11sV
2011,67,Honey Bee,Blake Shelton,,,country,3:30,58,0gY2iq0xJPRoIB1PScKSw4
2011,68,Don't You Wanna Stay (with Kelly Clarkson),Jason Aldean,Kelly Clarkson,,"country, acoustic country",4:16,56,0ZbmQnOlXM8liVcNVtNxmD
2011,69,We Found Love,Rihanna,Calvin Harris,,,3:35,81,6qn9YLKt13AGvpq9jfO8py
2011,70,Pretty Girl Rock,Keri Hilson,,,,4:03,61,2Adn2LNgkHMH5TelQVAu4n
2011,71,You & I,One Direction,,,,3:57,75,2afCBiru10AFckfOa49wIa
2011,72,Like A G6,Far East Movement,The Cataracs,DEV,,3:36,69,4DvhkX2ic4zWkQeWMwQ2qf
2011,73,Without You,Casey Lee Williams,Jun Senoue,,,3:45,53,10SqvH38YdtFQYSBKEfUl0
2011,74,Back To December (Taylor's Version),Taylor Swift,,,,4:54,71,79uDOz0zuuWS7HWxzMmTa2
2011,75,Teenage Dream,Katy Perry,,,pop,3:47,72,5jzKL4BDMClWqRguW5qZvh
2011,76,Crazy Girls,TOOPOOR,,,,3:14,63,6cSDNYoWlMxzVfJLn6H301
2011,77,Cheers (Drink To That),Rihanna,,,,4:21,51,3DDBW9yeXc0RQUAOBeKYti
2011,78,Who Says,Selena Gomez & The Scene,,,,3:15,71,3TcL0dyCMyr0kyTTc4NLgI
2011,79,Barefoot Blue Jean Night,Jake Owen,,,"country, acoustic country",2:47,71,3ts6xK5GzfMAAriT9AIBmP
2011,80,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,Jimmy Buffett,,"country, acoustic country",3:23,68,60IGhnH20N82dNxKnc8jDd
2011,81,Country Girl (Shake It For Me),Luke Bryan,,,"country, acoustic country",3:45,73,0JbSghVDghtFEurrSO8JrC
2011,82,Remind Me,Röyksopp,,,"downtempo, electronica, trip hop",3:39,49,2y8PnhXwnyHTxe72TtY58e
2011,83,In The Dark of the Night,Jonathan Young,,,"pirate metal, sea shanties",2:26,39,6wutKQA8Ejdu2siPbPDKpY
2011,84,Backseat Driver,Kane Brown,,,"country, pop country",3:48,65,68SYsp6XfIEnlDYMgMyxUv
2011,85,Headlines,Drake,,,"rap, hip hop",3:55,78,6LxSe8YmdPxy095Ux6znaQ
2011,86,Best Thing I Never Had,Beyoncé,,,,4:13,64,3lBRNqXjPp2j3JMTCXDTNO
2011,87,Don't Wanna Go Home,Jason Derulo,,,,3:26,58,1r3myKmjWoOqRip99CmSj1
2011,88,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,Flo Rida,Nicki Minaj,"edm, dance",3:30,65,63rbP24OzfaQCJjsHWZXnY
2011,89,She Ain't You,Chris Brown,,,r&b,4:08,60,3dhvQUA0NyrAea4vQ7X6Gn
2011,90,Take A Back Road,Rodney Atkins,,,"country, acoustic country",3:29,68,7B6m8tHAYZsOKOKMU5SR2n
2011,91,Please Don't Go,Joel Adams,,,soft pop,3:30,64,3cNjgVBKTJ1SvKhunrCdVy
2011,92,Sure Thing,Miguel,,,r&b,3:15,84,0JXXNGljqupsJaZsgSbMZV
2011,93,Price Tag,Jessie J,B.o.B,,,3:43,60,5mvKuE9Lf9ARVXVXA32kK9
2011,94,H.O.L.Y.,Florida Georgia Line,,,"country, pop country, acoustic country",3:14,28,6P62jq9tahcvh2pv7CQkUG
2011,95,She Will,Lil Wayne,Drake,,"rap, hip hop",5:05,72,0b4M7hd7mzLTm99MrMeZsp
2011,96,Are You Gonna Kiss Me Or Not,Thompson Square,,,country,3:04,59,2oyJMZrw1DGvvkT2NbCZ0Y
2011,97,Animal I Have Become,Three Days Grace,,,"post-grunge, rock",3:51,77,56sk7jBpZV0CD31G9hEU3b
2011,98,You and Tequila (feat. Grace Potter),Kenny Chesney,Grace Potter,,country,4:02,58,1t2hJFgJyUPD2crOafMUEk
2011,99,Colder Weather,Zac Brown Band,,,"country, acoustic country",4:33,66,3U8dHeggJ8IBe0UCb1gbyB
2011,100,My Last,Big Sean,Chris Brown,,,4:14,42,3GQRsTSdx1EZeyQLBNlSgm
2012,1,Somebody That I Used To Know,Gotye,Kimbra,,,4:04,74,4wCmqSrbyCgxEXROQE6vtV
2012,2,Call Me Maybe,Carly Rae Jepsen,,,,3:13,71,3TGRqZ0a2l1LRblBkJoaDx
2012,3,We Are Young (feat. Janelle Monáe),fun.,Janelle Monáe,,,4:10,73,7a86XRg84qjasly9f6bPSD
2012,4,Payphone,Maroon 5,Wiz Khalifa,,pop,3:51,65,1LmN9SSHISbtp9LoaR5ZVJ
2012,5,Lights,Ellie Goulding,,,,4:04,66,11ozIUBoXAgRTVWelDn4pL
2012,6,Glad You Came,The Wanted,,,,3:18,57,3AGOgQzp0YcPH41u9p7dOp
2012,7,Stronger (What Doesn't Kill You),Kelly Clarkson,,,christmas,3:41,62,6D60klaHqbCl9ySc8VcRss
2012,8,We Found Love,Rihanna,Calvin Harris,,,3:35,81,6qn9YLKt13AGvpq9jfO8py
2012,9,Starships,Nicki Minaj,,,,3:30,72,1oHNvJVbFkexQc0BpQp7Y4
2012,10,What Makes You Beautiful,One Direction,,,,3:19,82,4cluDES4hQEUhmXj6TXkSo
2012,11,Wild Ones (feat. Jelly Roll),Jessie Murph,Jelly Roll,,,2:21,67,2kE2HFBFkJ0VMw3igxYohz
2012,12,Set Fire to the Rain,Adele,,,soft pop,4:02,77,73CMRj62VK8nUS4ezD2wvi
2012,13,Sexy And I Know It,LMFAO,,,,3:19,62,0obBFrPYkSoBJbvHfUIhkv
2012,14,Some Nights,fun.,,,,4:37,66,6t6oULCRS6hnI7rm0h5gwl
2012,15,Wide Awake,Katy Perry,,,pop,3:40,74,5JLv62qFIS1DR3zGEcApRt
2012,16,Good Feeling,Flo Rida,,,,4:08,77,2LEF1A8DOZ9wRYikWgVlZ8
2012,17,Whistle,Flo Rida,,,,3:44,74,3bC1ahPIYt1btJzSSEyyrF
2012,18,One More Night,Maroon 5,,,pop,3:39,70,4XNrMwGx1SqP01sqkGTDmo
2012,19,Drive By,Eric Bellinger,,,,2:58,67,1kEINOBYcSCQ5RwkP65g2A
2012,20,The Motto,Drake,Lil Wayne,,"rap, hip hop",3:01,72,4Kz4RdRCceaA9VgTqBhBfa
2012,21,Where Have You Been,Rihanna,,,,4:02,72,5WQQIDU3HRaMyPkob8mpFb
2012,22,Everybody Talks,Neon Trees,,,,2:57,76,2iUmqdfGZcHIhS3b9E9EWq
2012,23,Take Care,Drake,Rihanna,,"rap, hip hop",4:37,73,124NFj84ppZ5pAxTuVQYCQ
2012,24,Titanium (feat. Sia),David Guetta,Sia,,"edm, dance",4:05,68,0lHAMNU8RGiIObScrsRgmP
2012,25,I Won't Give Up,Jason Mraz,,,"soft pop, acoustic pop",4:00,68,53QF56cjZA9RTuuMZDrSA6
2012,26,It Will Rain,Bruno Mars,,,,4:17,71,0RUGuh2uSNFJpGMSsD1F5C
2012,27,Mercy,Shawn Mendes,,,pop,3:28,78,0AS63m1wHv9n4VVRizK6Hc
2012,28,Boyfriend,Justin Bieber,,,,2:51,73,3UGIZ8qcrMTwzLbx6Kttqt
2012,29,Party Rock Anthem,LMFAO,Lauren Bennett,GoonRock,,4:22,67,0IkKz2J93C94Ei4BvDop7P
2012,30,Too Close,Next,,,r&b,4:19,64,5IFCyWplye09HytIP80RCF
2012,31,Part Of Me,Katy Perry,,,pop,3:36,72,1nZzRJbFvCEct3uzu04ZoL
2012,32,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,Wiz Khalifa,Bruno Mars,"g-funk, west coast hip hop, gangster rap, hip hop, rap",3:27,74,5HQVUIKwCEXpe7JIHyY734
2012,33,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,,,,3:13,72,5YqltLsjdqFtvqE7Nrysvs
2012,34,As Long as You Love Me,Backstreet Boys,,,,3:34,58,00WvmRXTkPBZNhhRK3xfdy
2012,35,Turn Me On (feat. Nicki Minaj),David Guetta,Nicki Minaj,,"edm, dance",3:19,60,6JOlNkT0QdHeZB0wPbI9IR
2012,36,Moves Like Jagger,Maroon 5,Christina Aguilera,,pop,3:21,55,64QftS2rGzpynevjuCsJXW
2012,37,Blow Me (One Last Kiss),P!nk,,,,4:15,63,4k80K0b6KZ2QjAYkXON7q6
2012,38,Good Time,Owl City,Carly Rae Jepsen,,,3:25,75,1kPpge9JDLpcj15qgrPbYX
2012,39,Give Your Heart a Break,Demi Lovato,,,,3:25,69,3sP3c86WFjOzHHnbhhZcLA
2012,40,Ni**as In Paris,JAY-Z,Kanye West,,"hip hop, east coast hip hop, rap",3:39,79,1auxYwYrFRqZP7t3s7w4um
2012,41,The One That Got Away,Katy Perry,,,pop,3:47,50,6GCW5Muk3u0cM5QTkS4C9a
2012,42,Feel So Close - Radio Edit,Calvin Harris,,,edm,3:26,80,1gihuPhrLraKYrJMAEONyc
2012,43,Someone Like You,Adele,,,soft pop,4:45,76,1zwMYTA5nlNjZxYrvBB2pV
2012,44,Scream & Shout,will.i.am,Britney Spears,,,4:43,76,2iJuuzV8P9Yz0VSurttIV5
2012,45,Rack City,Tyga,,,,3:28,67,7rPLYmabWMobWhoIqZe6rh
2012,46,Domino,Jessie J,,,,3:51,66,6MAdEUilV2p9RQUqE5bMAK
2012,47,Gangnam Style (강남스타일),PSY,,,k-pop,3:39,73,03UrZgTINDqvnUMbbIMhql
2012,48,International Love (feat. Chris Brown),Pitbull,Chris Brown,,,3:47,78,62zFEHfAYl5kdHYOivj4BC
2012,49,Home,Edward Sharpe & The Magnetic Zeros,,,,5:03,62,2x1jP9BexWtOKudvuUHbaD
2012,50,Without You,Casey Lee Williams,Jun Senoue,,,3:45,53,10SqvH38YdtFQYSBKEfUl0
2012,51,Ass Back Home (feat. Neon Hitch),Gym Class Heroes,Neon Hitch,,,3:42,57,3bfqkspKABT4pPicm6wC9F
2012,52,Wanted Dead Or Alive,Bon Jovi,,,glam metal,5:08,72,0oerlffJSzhRVvtDfLcp3N
2012,53,Drunk On You,Luke Bryan,,,"country, acoustic country",3:33,64,3kv6omImmKEfOVJWjstusF
2012,54,No Lie,Sean Paul,Dua Lipa,,dancehall,3:41,80,48QmG1dfvMuYLxMPt7KSRA
2012,55,Want U Back,Cher Lloyd,,,,3:34,60,6E11E0lT5Zy7yb6iT3y8DN
2012,56,Don't Wake Me Up,Chris Brown,,,r&b,3:42,60,18VfHIPaCo0s6FTi1Fnp6T
2012,57,dance all night,ROSÉ,,,k-pop,3:34,74,50aQbgfdydBXABx2gATQHn
2012,58,Springsteen,Eric Church,,,"country, acoustic country",4:23,73,05ZACkzW8YbRq3eFgIfSNB
2012,59,Brokenhearted,Karmin,,,,3:47,58,4urcG6Nfubqsuqy3juMjBi
2012,60,Not Over You,Gavin DeGraw,,,,3:38,60,6j7hih15xG2cdYwIJnQXsq
2012,61,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Adam Levine,,,3:30,78,0qOnSQQF0yzuPWsXrQ9paz
2012,62,Back In Time,Huey Lewis & The News,,,,4:18,52,1lr7QGyV5RohlODzAqnuZA
2012,63,Work Out,J. Cole,,,rap,3:55,79,2wAJTrFhCnQyNSD3oUgTZO
2012,64,Rumour Has It,Adele,,,soft pop,3:43,64,2A73XBDBQgmdXO8VsXPWIs
2012,65,Let's Go,Key Glock,,,memphis rap,2:20,73,5GCU2LJWPzoP8Q6nexs61z
2012,66,Good Girl,Carrie Underwood,,,country,3:25,56,20DfkHC5grnKNJCzZQB6KC
2012,67,Pontoon,Little Big Town,,,country,3:32,59,2Gy3XMLbBxACZ4tXdFRGr7
2012,68,Ho Hey,The Lumineers,,,"folk pop, indie folk",2:43,80,0DwClY2t9YAWHBROMIgrXb
2012,69,Paradise,Coldplay,,,,4:38,80,6nek1Nin9q48AVZcWs9e9D
2012,70,Blown Away,Carrie Underwood,,,country,4:00,60,0vFMQi8ZnOM2y8cuReZTZ2
2012,71,Rolling in the Deep,Adele,,,soft pop,3:48,76,1c8gk2PeTE04A1pIDH9YMk
2012,72,Climax,USHER,,,r&b,3:52,58,5pyVqlqThcxI7tPDjHIzPh
2012,73,"Work Hard, Play Hard",Wiz Khalifa,,,rap,3:39,27,1mCOgCL3TTnkhk7nwNz2MV
2012,74,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,,,4:11,66,4kte3OcW800TPvOVgrLLj8
2012,75,Pound The Alarm,Nicki Minaj,,,,3:25,59,0LohatbcUXRauoeMlR1jnS
2012,76,Come Over (feat. Tank),Aaliyah,Tank,,r&b,3:55,51,0euzSf4g3WC9Djm4SpBZXe
2012,77,Heart Attack,Demi Lovato,,,,3:30,77,1V6gIisPpYqgFeWbMLI0bA
2012,78,Drank in My Cup,Kirko Bangz,,,,3:52,62,3m8CQnnfJJp4eQMWWl3zay
2012,79,Birthday Cake,Rihanna,,,,1:18,53,4EfN6bixdOOgoLYR5C4cWo
2012,80,So Good (Hyunjin),Stray Kids,,,k-pop,2:48,78,18CEEhZoQBHBiGfGANm0zJ
2012,81,50 Ways to Say Goodbye,Train,,,soft pop,4:07,65,2NniAhAtkRACaMeYt48xlD
2012,82,Red Solo Cup,Toby Keith,,,country,3:43,62,4YKAOXyqkKZ5gOZR0AmVMN
2012,83,Love You Like A Love Song,Selena Gomez & The Scene,,,,3:08,79,0laYHRpNTS6i8FXdupHkJ4
2012,84,Turn Up the Music,Chris Brown,,,r&b,3:47,61,1RMRkCn07y2xtBip9DzwmC
2012,85,Die Young,Kesha,,,,3:31,78,7EQGXaVSyEDsCWKmUcfpLk
2012,86,5 O'Clock (feat. Lily Allen & Wiz Khalifa),T-Pain,Lily Allen,Wiz Khalifa,,4:41,56,42EMFjvFtOki8MA0JNZqVK
2012,87,a thousand years,Christina Perri,,,soft pop,4:45,80,6lanRgr6wXibZr8KgzXxBl
2012,88,Take a Little Ride,Jason Aldean,,,"country, acoustic country",3:07,53,1KZ13No14RifaK2e9ii8da
2012,89,You Da One,Rihanna,,,,3:20,67,3Yt9lRtS5V4nbJnwcgFgvC
2012,90,We Run The Night,Havana Brown,Pitbull,,,3:48,51,0mtPNQl5vePVwiI9Vykp7L
2012,91,It's Time,Imagine Dragons,,,,3:57,64,6BtmXhTJMM9sBTHeYYASGz
2012,92,Cashin' Out,Ca$h Out,,,,3:58,52,1POAx4NMLOBPVKZUSsBh92
2012,93,I Don't Want This Night To End,Luke Bryan,,,"country, acoustic country",3:39,69,7c1KTn1z8Gw8ouYdcF4qaG
2012,94,Diamonds,Rihanna,,,,3:45,70,1z9kQ14XBSN0r2v6fx4IdG
2012,95,Hard To Love,Lee Brice,,,"country, acoustic country",3:44,64,6E9V9TRlVOLjenGjHemzEH
2012,96,Somethin' 'Bout A Truck,Kip Moore,,,country,3:33,64,6Ymvlzom4TQeoKqAWsZRD8
2012,97,Adorn,Miguel,,,r&b,3:13,68,25cUhiAod71TIQSNicOaW3
2012,98,Fly over States,Jason Aldean,,,"country, acoustic country",3:38,62,0dUsJqLL2gVO9SOQXtgCMd
2012,99,Even If It Breaks Your Heart,Eli Young Band,,,"country, texas country, red dirt, acoustic country",3:40,64,0Nu9WA8kEbBWEsay2s8Q0U
2012,100,Burn It Down,Parker McCollum,,,"texas country, red dirt, country",3:53,63,09hVlIVHtEE1nLUv6YGZiW
2013,1,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,,3:55,63,7bYZBVrnRfqeaPbhRyEvK3
2013,2,Blurred Lines,Robin Thicke,T.I.,Pharrell Williams,,4:23,73,0n4bITAu0Y0nigrz3MFJMb
2013,3,Radioactive,Imagine Dragons,,,,3:06,70,4G8gkOterJn0Ywt6uhqbhp
2013,4,Harlem Shake,Baauer,,,edm trap,3:16,53,01XFgRZfZI7oBagNf1Loml
2013,5,Can't Hold Us (feat. Ray Dalton),Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,,4:18,62,1ydmhnyDOWr5y0s7Vvdw5i
2013,6,Mirrors,Justin Timberlake,,,,8:04,78,4rHZZAmHpZrA3iH5zx8frV
2013,7,Just Give Me a Reason (feat. Nate Ruess),P!nk,Nate Ruess,,,4:02,81,1mKXFLRA179hdOWQBwUk9e
2013,8,When I Was Your Man,Bruno Mars,,,,3:33,86,0nJW01T7XtvILxQgC5J7Wh
2013,9,Cruise,Florida Georgia Line,,,"country, pop country, acoustic country",3:28,66,0i5el041vd6nxrGEU8QRxy
2013,10,Roar,Katy Perry,,,pop,3:43,77,27tNWlhdAryQY04Gb2ZhUI
2013,11,Locked out of Heaven,Bruno Mars,,,,3:53,89,3w3y8KPTfNeOKPiqUTakBh
2013,12,Ho Hey,The Lumineers,,,"folk pop, indie folk",2:43,80,0DwClY2t9YAWHBROMIgrXb
2013,13,Stay,Rihanna,Mikky Ekko,,,4:00,66,1dEy9Pl81QopSxNsPxXQxv
2013,14,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,Pharrell Williams,Nile Rodgers,"french house, electronic, electro",6:09,72,69kOkLUCkxIZYexIgSG8rq
2013,15,Royals,Lorde,,,,3:10,56,4SDWMFvYJKtK1QPhIOeZhd
2013,16,I Knew You Were Trouble.,Taylor Swift,,,,3:39,74,6FB3v4YcR57y4tXFcdxI1E
2013,17,We Can't Stop,Miley Cyrus,,,,3:51,78,2y4lAQpi5VTNLu2ldeTdUH
2013,18,Wrecking Ball,Miley Cyrus,,,,3:41,78,2vwlzO0Qp8kfEtzTsCXfyE
2013,19,Wake Me Up,Avicii,,,edm,4:07,85,0nrRP2bk19rLc0orkWPQk2
2013,20,Suit & Tie (feat. JAY-Z),Justin Timberlake,JAY-Z,,,5:26,64,6vt0I1cw1YmAIKDJvHVIM5
2013,21,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,,,children's music,2:08,58,6mH3qVIeOsnQIAho5eWwhH
2013,22,Holy Grail,JAY-Z,Justin Timberlake,,"hip hop, east coast hip hop, rap",5:38,60,37jTPJgwCCmIGMPB45jrPV
2013,23,Scream & Shout,will.i.am,Britney Spears,,,4:43,76,2iJuuzV8P9Yz0VSurttIV5
2013,24,Clarity,Zedd,Foxes,,edm,4:31,74,60wwxj6Dd9NJlirf84wr2c
2013,25,Sailor Song,Gigi Perez,,,,3:31,93,2262bWmqomIaJXwCRHr13j
2013,26,Don't You Worry Child - Radio Edit,Swedish House Mafia,John Martin,,edm,3:32,79,2V65y3PX4DkRhy1djlxd9p
2013,27,Diamonds,Rihanna,,,,3:45,70,1z9kQ14XBSN0r2v6fx4IdG
2013,28,I Love It (feat. Charli XCX),Icona Pop,Charli xcx,,,2:37,70,6HZ9VeI5IRFCNQLXhpF4bq
2013,29,Safe and Sound,Capital Cities,,,,3:12,82,5JVbvCHX10U2pLa5DEqGav
2013,30,Treasure,Bruno Mars,,,,2:58,79,55h7vJchibLdUkxdlX3fK7
2013,31,The Way,Fastball,,,,4:17,62,7IsEXPk6qqt30FfQv4SZMa
2013,32,Started From the Bottom,Drake,,,"rap, hip hop",2:54,61,5DI9jxTHrEiFAhStG7VA8E
2013,33,Come & Get It,Selena Gomez,,,pop,3:51,69,6LoQHIo74tOzQ8EsLEkhgF
2013,34,"Hold On, We're Going Home",Drake,Majid Jordan,,"rap, hip hop",3:47,70,2aSC2xhRxOLiiZZVjhbylH
2013,35,Daylight,David Kushner,,,,3:32,81,1odExI7RdWc4BT515LTAwj
2013,36,Feel This Moment (feat. Christina Aguilera),Pitbull,Christina Aguilera,,,3:49,76,0Hf4aIJpsN4Os2f0y0VqWl
