Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2008,45,Independent (feat. Boosie Badazz & Lil Phat),Webbie,Boosie Badazz,Lil Phat,,4:10,55.0,0tdjTo4xacmmF7eINqaM8z
2008,46,Can't Believe It (feat. Lil' Wayne),T-Pain,Lil Wayne,,,4:33,59.0,4D2cYdHqk8tu65jUig4OcN
2008,47,Like You'll Never See Me Again,Alicia Keys,,,,5:15,52.0,3JHDtmFdX9kdx9wz0md98U
2008,48,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,,,,3:23,59.0,7zMcNqs55Mxer82bvZFkpg
2008,49,When I Grow Up,The Pussycat Dolls,,,,4:05,69.0,21pySLskKIKrhDziCX5ojQ
2008,50,Sensual Seduction,Snoop Dogg,,,,4:05,53.0,1wva1IlWLDNLgwipUWcmjy
2008,51,What You Got,Colby O'Donis,Akon,,,4:03,59.0,3MldzywZOH4Uci6bq9noyJ
2008,52,It's Not My Time,3 Doors Down,,,,4:01,63.0,0uybt73QFXaLCoxuVf6fhm
2008,53,Better in Time,Leona Lewis,,,,3:54,64.0,2iXBZ32Fz5VDCLeE0JIdX5
2008,54,Crank That (Soulja Boy),Soulja Boy,,,,3:41,74.0,66TRwr5uJwPt15mfFkzhbi
2008,55,Shadow of the Day,Linkin Park,,,,4:49,65.0,0OYcEfskah1egYHjYRvbg1
2008,56,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",Wyclef Jean,Akon,Lil Wayne,,4:01,56.0,4liGjmhCupa7RP9JaQELYx
2008,57,Miss Independent,Ne-Yo,,,,3:52,77.0,34ceTg8ChN5HjrqiIYCn9Q
2008,58,Fall For You,Secondhand Serenade,,,,3:03,64.0,0bJ7Fs6uqdILGFy8O7Stz7
2008,59,In the Ayer (feat. will.I.am),Flo Rida,will.i.am,,,3:40,53.0,6RpiAj9Ofv0Uqp6n2OuRoh
2008,60,Say,John Mayer,,,,3:50,57.0,6wZI4mdT8JwXgkGURnBQiq
2008,61,One Step At a Time,Jordin Sparks,,,,3:25,58.0,5o4W6yWSJD9e9Ea8YC9WjF
2008,62,Hate That I Love You,Rihanna,Ne-Yo,,,3:39,57.0,669Zz4glMcFwFl1BRltkXP
2008,63,Superstar (feat. Matthew Santos),Lupe Fiasco,Matthew Santos,,,4:49,67.0,7dltD9eEX7X1zk8JJ9BS0e
2008,64,Suffocate - Superclean,J. Holiday,,,,3:40,57.0,3nJjIYchBNkYm7B8XfJf5N
2008,65,Let It Rock,Kevin Rudolf,Lil Wayne,,,3:51,65.0,6TrNRd98WksT9Kkmx9uj6R
2008,66,Get Like Me,David Banner,Chris Brown,Yung Joc,,3:44,57.0,2IBF9lQ9lgVai8LkskI5L7
2008,67,Realize,Colbie Caillat,,,,4:04,50.0,5OGkKx8jP0A5KSULEc6XYZ
2008,68,Put On,Jeezy,Kanye West,,,5:21,66.0,3OePAyHePd68TTKmy2hjq0
2008,69,The Time of My Life,David Cook,,,,3:36,49.0,6avyV3xlz2UFeiAUZ0SqyT
2008,70,"Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower) - Explicit Album Version",Three 6 Mafia,Project Pat,Young-D,,4:11,48.0,4xWMTkwknjh8FzxNrkwLl6
2008,71,Cyclone (feat. T-Pain) - Main,Baby Bash,T-Pain,,,3:42,63.0,0x1LCpY9Rgeq97VPajm81B
2008,72,Love Like This (feat. Sean Kingston),Natasha Bedingfield,Sean Kingston,,,3:42,56.0,49ppqF73rOz5Nyt1paRxIF
2008,73,Burnin' Up,Jonas Brothers,,,,2:55,65.0,2VEsmoek0sol9MnJFyoG9e
2008,74,Love Lockdown,Kanye West,,,,4:30,63.0,1kxeWHF9PrCVZHvVskv8lg
2008,75,I Luv Your Girl,The-Dream,,,,4:27,65.0,3wkNK8tJZ2stygNJm8RCRD
2008,76,Crush,David Archuleta,,,,3:33,63.0,4wCD0qOFNRu1Q6O3N6ycm4
2008,77,Hypnotized (feat. Akon),Plies,Akon,,,3:08,65.0,3LN41NUdHkyNqQhi9gExMm
2008,78,Big Girls Don't Cry (Personal),Fergie,,,,4:28,64.0,4AniPkv5vgdE1n6VKreiyI
2008,79,Good Life,Kanye West,T-Pain,,,3:27,73.0,4ZPdLEztrlZqbJkgHNw54L
2008,80,Womanizer,Britney Spears,,,,3:44,77.0,4fixebDZAVToLbUCuEloa2
2008,81,Love Story (Taylor’s Version),Taylor Swift,,,,3:55,75.0,3CeCwYWvdfXbZLXFhBrbnf
2008,82,Just Fine,Mary J. Blige,,,,4:02,59.0,33vzOPcd9FRirYGlCu32x4
2008,83,Piece of Me,Britney Spears,,,,3:32,62.0,2EvwLVrnYbCZEG6Kx5DCRy
2008,84,The Boss,Rick Ross,T-Pain,,,3:45,52.0,67LLvp5hpAtJRZQa7frobT
2008,85,All Summer Long,Kid Rock,,,,4:57,69.0,5rX6C5QVvvZB7XckETNych
2008,86,Can't Help but Wait,Trey Songz,,,,3:26,65.0,5k3VjTwIsOjQ2woGz3Yx71
2008,87,In Love With a Girl,Gavin DeGraw,,,,3:26,45.0,3zcmWxxUA7Em7X3IBqZGUo
2008,88,My Life,The Game,Lil Wayne,,,5:20,57.0,3TVqRXUeqGdghlJLWgXtAu
2008,89,I Remember,Keyshia Cole,,,,4:20,53.0,1dObJGQUgJ7tWxJ0byON6W
2008,90,Flashing Lights,Kanye West,Dwele,,,3:57,83.0,5TRPicyLGbAF2LGBFbHGvO
2008,91,Mrs. Officer,Lil Wayne,Bobby V.,Kidd Kidd,,4:46,67.0,0EHR9OObFtjlhQB8wSt1m7
2008,92,7 Things - Single Version,Miley Cyrus,,,,3:33,60.0,5ecZWU5uQOiCVSnPxBZNmT
2008,93,You're Gonna Miss This,Trace Adkins,,,,3:44,60.0,7Efs0OIW6zgQyH7ehKZYpN
2008,94,Love Remains The Same,Gavin Rossdale,,,,4:09,38.0,3ZQY0bVYJDg9GYcYc6jLmH
2008,95,Feels Like Tonight,Daughtry,,,,3:58,51.0,2ybT2tUk0uqrjFE3ppf0et
2008,96,The Way I Are,Timbaland,Keri Hilson,D.O.E.,,2:59,81.0,2bLqfJjuC5syrsgDsZfGmn
2008,97,Addicted,Saving Abel,,,,3:42,68.0,3pxCXv0NACYfYnLjFcQW5D
2008,98,Into the Night (feat. Chad Kroeger),Santana,Chad Kroeger,,,3:42,53.0,7ptdX6yHWePemlp0TuOhK5
2008,99,Heaven Sent,Keyshia Cole,,,,3:52,55.0,2E90KUsor4U2abOJGFKtfx
2008,100,She Got It,2 Pistols,T-Pain,Tay Dizm,,4:34,48.0,11WuptzKtcVfPMYaf5aook
2009,1,Boom Boom Pow,Black Eyed Peas,,,,4:11,64.0,3opVsyWVYEAFK9bJAG8Opa
2009,2,Poker Face,Lady Gaga,,,,3:57,76.0,5R8dQOPq8haW94K7mgERlO
2009,3,Just Dance,Lady Gaga,Colby O'Donis,,,4:01,74.0,2x7MyWybabEz6Y6wvHuwGE
2009,4,I Gotta Feeling,Black Eyed Peas,,,,4:49,74.0,2H1047e0oMSj10dgp7p2VG
2009,5,Love Story (Taylor’s Version),Taylor Swift,,,,3:55,75.0,3CeCwYWvdfXbZLXFhBrbnf
2009,6,Right Round,Flo Rida,Kesha,,,3:24,75.0,3GpbwCm3YxiWDvy29Uo3vP
2009,7,I'm Yours,Jason Mraz,,,,4:02,79.0,3S0OXQeoh0w6AY8WQVckRW
2009,8,Single Ladies (Put a Ring on It),Beyoncé,,,,3:13,62.0,2ZBNclC5wm4GtiWaeh0DMx
2009,9,Heartless,Kanye West,,,,3:31,83.0,4EWCNWgDS8707fNSZ1oaA5
2009,10,Gives You Hell,The All-American Rejects,,,,3:33,69.0,6ihL9TjfRjadfEePzXXyVF
2009,11,You Belong With Me (Taylor’s Version),Taylor Swift,,,,3:51,79.0,1qrpoAMXodY6895hGKoUpA
2009,12,Dead And Gone,T.I.,Justin Timberlake,,,4:59,68.0,7IhsLJMqdxoo7YAZjaSMru
2009,13,You Found Me,The Fray,,,,4:01,72.0,4IoYz8XqqdowINzfRrFnhi
2009,14,Use Somebody,Kings of Leon,,,,3:50,77.0,5VGlqQANWDKJFl0MBG3sg2
2009,15,Knock You Down,Keri Hilson,Kanye West,Ne-Yo,,5:26,64.0,58FUwmyGUqkt53YPUcm7cJ
2009,16,Blame It,Jamie Foxx,T-Pain,,,4:49,63.0,08uGhvS5MfBk7crUCpnjva
2009,17,I Know You Want Me (Calle Ocho),Pitbull,,,,3:57,69.0,13plQdOoWSSXPRUSZc5FuM
2009,18,Live Your Life,T.I.,Rihanna,,,5:38,73.0,3jlbL2OTD5YmIunYzgQTAN
2009,19,Kiss Me Thru The Phone,Soulja Boy,Sammie,,,3:13,76.0,2q4rjDy9WhaN3o9MvDbO21
2009,20,Down,Jay Sean,Lil Wayne,,,3:32,77.0,6cmm1LMvZdB5zsCwX5BjqE
2009,21,The Climb,Miley Cyrus,,,,3:56,64.0,0V8FYVlBFuXXTIvRnMbZyS
2009,22,Best I Ever Had,Drake,,,,4:17,74.0,3QLjDkgLh9AOEHlhQtDuhs
2009,23,My Life Would Suck Without You,Kelly Clarkson,,,,3:31,63.0,4Dm32oO01YpIubCHaAtKkN
2009,24,Halo,Beyoncé,,,,4:21,72.0,4JehYebiI9JE8sR8MisGVb
2009,25,Hot N Cold,Katy Perry,,,,3:40,70.0,1y4eb6hmAvsqlDOl3fx9kk
2009,26,Second Chance,Shinedown,,,,3:42,68.0,0CwYG1UnRmOx8Q1EzElCIL
2009,27,Circus,Britney Spears,,,,3:12,76.0,7jk7gqyEonmVVYahZN5zhW
2009,28,Day 'N' Nite (nightmare),Kid Cudi,,,,3:41,69.0,5wfllwdjglyQislkskYLBv
2009,29,Party In The U.S.A.,Miley Cyrus,,,,3:22,74.0,5Q0Nhxo0l2bP3pNjpGJwV1
2009,30,DONTTRUSTME,3OH!3,,,,3:12,68.0,5jzX4dWVQeBTtfBaXnMRt5
2009,31,Run This Town,JAY-Z,Rihanna,Kanye West,,4:27,76.0,7LR85XLWw2yXqKBSI5brbG
2009,32,Let It Rock,Kevin Rudolf,Lil Wayne,,,3:51,65.0,6TrNRd98WksT9Kkmx9uj6R
2009,33,Fire Burning,Sean Kingston,,,,3:59,70.0,2oENJa1T33GJ0w8dC167G4
2009,34,Whatcha Say,Jason Derulo,,,,3:41,64.0,67T6l4q3zVjC5nZZPXByU8
2009,35,LoveGame,Lady Gaga,,,,3:36,69.0,0TcJ7QWpggdSg8t0fHThHm
2009,36,Waking Up In Vegas,Katy Perry,,,,3:19,53.0,6fvxos1qSHrIgOkKw4dhWS
2009,37,Birthday Sex,Jeremih,,,,3:46,72.0,4NpDZPwSXmL0cCTaJuVrCw
2009,38,Sober,P!nk,,,,4:11,61.0,733ncRLzZQT5UtSPg1QmPc
2009,39,Womanizer,Britney Spears,,,,3:44,77.0,4fixebDZAVToLbUCuEloa2
2009,40,Whatever You Like,T.I.,,,,4:09,73.0,1IAzD1muglOxOcPbUHs70R
2009,41,Obsessed,Mariah Carey,,,,4:02,68.0,3IcIIZMMS7UArJJPtEHXG8
2009,42,Mad,Ne-Yo,,,,4:14,70.0,6Hn9Uc1mMNfqChXU3txNke
2009,43,Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,Leighton Meester,,,3:16,63.0,7kMfu3KUydmrFVGEAhjtyl
2009,44,Love Lockdown,Kanye West,,,,4:30,63.0,1kxeWHF9PrCVZHvVskv8lg
2009,45,So What,P!nk,,,,3:35,75.0,0JiY190vktuhSGN6aqJdrt
2009,46,Hotel Room Service,Pitbull,,,,3:57,72.0,0OPyDgTRuIdCJ9B4bYSths
2009,47,Crack A Bottle,Eminem,Dr. Dre,50 Cent,,4:57,67.0,4dK00wCxlqWEeN8BoM1BHT
2009,48,If I Were a Boy,Beyoncé,,,,4:09,62.0,26NX1wPt1TRCH536yocd6i
2009,49,Turnin Me On - Original Clean,Keri Hilson,Lil Wayne,,,4:07,43.0,1jEtDqwYCKpR0mlrMrrITx
2009,50,I Hate This Part,The Pussycat Dolls,,,,3:38,65.0,3tSuRiNgJmMqmYR23dCqnR
2009,51,Gotta Be Somebody,Nickelback,,,,4:12,64.0,06T10fEzN8ZCcqzQZYA184
2009,52,Please Don't Leave Me,P!nk,,,,3:51,58.0,2gnZad0pb6QtUqMLTj2AjI
2009,53,Paparazzi,Lady Gaga,,,,3:28,70.0,7Hqig8kp32q2Ire3ECQvWM
2009,54,Beautiful,Akon,Colby O'Donis,Kardinal Offishall,,5:12,71.0,1GLx5tpDdwEFiA7KaikvX2
2009,55,Viva La Vida,Coldplay,,,,4:02,86.0,1mea3bSkSGXuIRvnydlB5b
2009,56,Right Now (Na Na Na),Akon,,,,4:00,77.0,5Ravsw8TmHN5wBiYPPYUFw
2009,57,Battlefield,Jordin Sparks,,,,4:01,50.0,1Nme6K1PYAh7p7uygyuRdf
2009,58,Sugar (feat. Wynter),Flo Rida,Wynter Gordon,,,4:12,60.0,4shgvM4ClrZeDiflNJwlGd
2009,59,Miss Independent,Ne-Yo,,,,3:52,77.0,34ceTg8ChN5HjrqiIYCn9Q
2009,60,Fireflies,Owl City,,,,3:48,76.0,3DamFFqW32WihKkTVlwTYQ
2009,61,New Divide,Linkin Park,,,,4:28,68.0,6Wx88Mv6b9ofjKMKkdwOJd
2009,62,Empire State Of Mind,JAY-Z,Alicia Keys,,,4:36,80.0,2igwFfvr1OAGX9SKDCPBwO
2009,63,No Surprise,Daughtry,,,,4:29,46.0,04Sl2hULaCVM7Iw8kzXPHN
2009,64,She Wolf,Shakira,,,,3:08,69.0,4l9fZ75WzPZlAIkqJIWlo8
2009,65,Break Up,Mario,,,,4:09,47.0,4UP5HP7IAnNdxD01g1lzQp
2009,66,Sweet Dreams,Beyoncé,,,,3:28,60.0,1FKxKGONukVFXWVJxAKmlz
2009,67,Every Girl,Young Money,,,,5:15,47.0,6klZDCEsQzMELAPyovvpUw
2009,68,Fallin' For You,Colbie Caillat,,,,3:35,55.0,1le5KVGTF1xWf2aUj7ruLy
2009,69,Untouched,The Veronicas,,,,4:15,62.0,0KlahhzNb98zyN83Vwae0l
2009,70,If Today Was Your Last Day,Nickelback,,,,4:09,68.0,4QJLKU75Rg4558f4LbDBRi
2009,71,Throw It In The Bag,Fabolous,The-Dream,,,3:51,56.0,6c0GmyBsE7mQtrVvxJaWc3
2009,72,Love Drunk,BOYS LIKE GIRLS,,,,3:46,60.0,20X9OeC606XNwEtDBOym5u
2009,73,I Love College,Asher Roth,,,,4:01,53.0,1akgiRM3mN2nxu2AX6ACCW
2009,74,If U Seek Amy,Britney Spears,,,,3:36,69.0,2hdy9Wt9qp7M7d0U3ossu2
2009,75,Big Green Tractor,Jason Aldean,,,,3:24,64.0,0Ajm7DFmbGEURySKm7G2jf
2009,76,White Horse (Taylor’s Version),Taylor Swift,,,,3:54,65.0,5YL553x8sHderRBDlm3NM3
2009,77,Disturbia,Rihanna,,,,3:58,77.0,2VOomzT6VavJOGBeySqaMc
2009,78,21 Guns,Green Day,,,,5:21,73.0,64yrDBpcdwEdNY9loyEGbX
2009,79,Turn My Swag On,Soulja Boy,,,,3:26,62.0,6ATrsVaZT7XjkCynxM8cTS
2009,80,Rockin' That Thang - Album Version (Edited),The-Dream,,,,3:41,40.0,3oJJ1dQBxiFYGMQSe2SluG
2009,81,Chicken Fried,Zac Brown Band,,,,3:58,73.0,0LQtEJt7x0s6knb6RKdRYc
2009,82,Diva,Beyoncé,,,,3:20,76.0,5Ssv6DaKrW0HczVqx6zXdl
2009,83,Replay,Iyaz,,,,3:02,72.0,5vlEg2fT4cFWAqU5QptIpQ
2009,84,Then,Brad Paisley,,,,5:21,57.0,3XKbdb9GB6u3hsnUklQTav
2009,85,Her Diamonds,Rob Thomas,,,,4:40,51.0,3LtwmK1OfN0dGs9jf3qSjn
2009,86,How Do You Sleep? - Radio Edit Remix,Jesse McCartney,Ludacris,,,3:28,50.0,3jkdQNkDTxxXtjSO4l0o1H
2009,87,3,Britney Spears,,,,3:33,58.0,6pymOcrCnMuCWdgGVTvUgP
2009,88,Forever,Drake,Kanye West,Lil Wayne,,5:57,73.0,5UsLjwBaTHBX4ektWIr4XX
2009,89,One Time,Justin Bieber,,,,3:35,71.0,6eDApnV9Jdb1nYahOlbbUh
2009,90,I Run To You,Lady A,,,,4:16,56.0,2YVCkTYJpv5jelYrHYoEG8
2009,91,I Do Not Hook Up,Kelly Clarkson,,,,3:20,41.0,2I5CPUnMIKjEXeg61OI9uV
2009,92,Green Light (feat. André 3000),John Legend,André 3000,,,4:44,53.0,72by3Re4C3eVEBXvsUo0zV
2009,93,People Are Crazy,Billy Currington,,,,3:51,66.0,5JnLiuMgRAWoHYOhatFP3s
2009,94,Whatever It Is,Zac Brown Band,,,,3:28,63.0,33kKQSeqM2ecEcKF0LNSRT
2009,95,Already Gone,Kelly Clarkson,,,,4:41,52.0,4fq2YUONcgrCJ2SPndSeKC
2009,96,Goodbye,Kristinia DeBarge,,,,3:28,42.0,5myYDbAurm1CW038qd4gL2
2009,97,Say Hey (I Love You) (feat. Cherine Anderson),Michael Franti & Spearhead,Cherine Anderson,,,3:55,60.0,383B8ksM58jbV3HbiRJo0K
2009,98,Pop Champagne (feat. Juelz Santana) - Explicit Album Version,Jim Jones,Ron Browz,Juelz Santana,,3:35,39.0,5lrOsw7J8R7shum7A4j36t
2009,99,Pretty Wings - uncut,Maxwell,,,,5:10,59.0,22NLm3IIR9NLG0cUYtmHMW
2009,100,Never Say Never,The Fray,,,,4:16,65.0,57uX2vR9j9DNiANDYfXw1i
2010,1,TiK ToK,Kesha,,,,3:19,82.0,0HPD5WQqrq7wPWR7P7Dw1i
2010,2,Need You Now,Lady A,,,,4:37,70.0,11EX5yhxr9Ihl3IN1asrfK
2010,3,"Hey, Soul Sister",Train,,,,3:36,83.0,4HlFJV71xXKIGcU3kRyttv
2010,4,California Gurls,Katy Perry,Snoop Dogg,,,3:54,72.0,6KOEK6SeCEZOQkLj5M1PxH
2010,5,OMG (feat. will.i.am),USHER,will.i.am,,,4:29,71.0,1bM50INir8voAkVoKuvEUI
2010,6,Airplanes (feat. Hayley Williams of Paramore),B.o.B,Hayley Williams,,,3:00,71.0,6lV2MSQmRIkycDScNtrBXO
2010,7,Love The Way You Lie,Eminem,Rihanna,,,4:23,83.0,15JINEqzVMv3SvJTAXAKED
2010,8,Bad Romance,Lady Gaga,,,,4:54,81.0,0SiywuOBRcynK0uKGWdCnn
2010,9,Dynamite,Taio Cruz,,,,3:23,70.0,1DqdF42leyFIzqNDv9CjId
2010,10,Break Your Heart,Taio Cruz,Ludacris,,,3:06,67.0,1CdqVF1ywD0ZO1zXtB9yWa
2010,11,Nothin' on You (feat. Bruno Mars),B.o.B,Bruno Mars,,,4:28,76.0,59dLtGBS26x7kc0rHbaPrq
2010,12,I Like It,Enrique Iglesias,Pitbull,,,3:51,65.0,4nVyHATevhl5RC6Qmoko5H
2010,13,BedRock,Young Money,Lloyd,,,4:48,67.0,3iL2l5gUqyPS6vDwJFgJTR
2010,14,In My Head,Jason Derulo,,,,3:18,61.0,5BoIP8Eha5hwmRVURkC2Us
2010,15,Rude Boy,Rihanna,,,,3:42,76.0,60jzFy6Nn4M0iD1d94oteF
2010,16,Telephone,Lady Gaga,Beyoncé,,,3:40,74.0,7rl7ao5pb9BhvAzPdWStxi
2010,17,Teenage Dream,Katy Perry,,,,3:47,72.0,5jzKL4BDMClWqRguW5qZvh
2010,18,Just the Way You Are,Bruno Mars,,,,3:40,85.0,7BqBn9nzAq8spo5e7cZ0dJ
2010,19,Cooler Than Me - Single Mix,Mike Posner,Gigamesh,,,3:33,76.0,2V4bv1fNWfTcyRJKmej6Sj
2010,20,Imma Be,Black Eyed Peas,,,,4:17,64.0,0oJMv049q8hEkes9w0L1J4
2010,21,Empire State Of Mind,JAY-Z,Alicia Keys,,,4:36,80.0,2igwFfvr1OAGX9SKDCPBwO
2010,22,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Pitbull,,,3:40,81.0,4356Typ82hUiFAynbLYbPn
2010,23,Billionaire (feat. Bruno Mars),Travie McCoy,Bruno Mars,,,3:31,69.0,2qPUnoasNe4Ep43emVXEig
2010,24,Not Afraid,Eminem,,,,4:08,77.0,7Ie9W94M7OjPoZVV216Xus
2010,25,Replay,Iyaz,,,,3:02,72.0,5vlEg2fT4cFWAqU5QptIpQ
2010,26,Sexy Chick (feat. Akon),David Guetta,Akon,,,3:14,55.0,4MKzCHlZvkwJOQRNkdw4zq
2010,27,Breakeven,The Script,,,,4:21,79.0,285hMzLhJwHVLe9QT9qilk
2010,28,Your Love Is My Drug,Kesha,,,,3:07,68.0,6vc2Jq2vaGu8z326kSrw92
2010,29,I Gotta Feeling,Black Eyed Peas,,,,4:49,74.0,2H1047e0oMSj10dgp7p2VG
2010,30,Fireflies,Owl City,,,,3:48,76.0,3DamFFqW32WihKkTVlwTYQ
2010,31,Say Aah (feat. Fabolous),Trey Songz,Fabolous,,,3:27,60.0,2fQ6sBFWaLv2Gxos4igHLy
2010,32,Find Your Love,Drake,,,,3:28,63.0,4BycRneKmOs6MhYG9THsuX
2010,33,Alejandro,Lady Gaga,,,,4:34,70.0,4lwavw59UjXUPJZtKNdFYp
2010,34,Ridin' Solo,Jason Derulo,,,,3:35,60.0,6BaxqcoEM9r3LXisTyJjST
2010,35,Just A Dream,Nelly,,,,3:57,73.0,3ZdJffjzJWFimSQyxgGIxN
2010,36,How Low,Ludacris,,,,3:21,59.0,1WtTLtofvcjQM3sXSMkDdX
2010,37,Like A G6,Far East Movement,The Cataracs,DEV,,3:36,69.0,4DvhkX2ic4zWkQeWMwQ2qf
2010,38,Carry Out (Featuring Justin Timberlake),Timbaland,Justin Timberlake,,,3:52,67.0,2DHc2e5bBn4UzY0ENVFrUl
2010,39,Haven't Met You Yet,Michael Bublé,,,,4:04,68.0,4fIWvT19w9PR0VVBuPYpWA
2010,40,Club Can't Handle Me (feat. David Guetta),Flo Rida,David Guetta,,,3:54,76.0,6ebkx7Q5tTxrCxKq4GYj0Y
2010,41,Down,Jay Sean,Lil Wayne,,,3:32,77.0,6cmm1LMvZdB5zsCwX5BjqE
2010,42,Bulletproof,La Roux,,,,3:25,71.0,3kMrazSvILsgcwtidZd1Qd
2010,43,Whatcha Say,Jason Derulo,,,,3:41,64.0,67T6l4q3zVjC5nZZPXByU8
2010,44,Baby,Justin Bieber,Ludacris,,,3:34,81.0,6epn3r7S14KUqlReYr77hA
2010,45,Whataya Want from Me,Adam Lambert,,,,3:47,59.0,2rDwdvBma1O1eLzo29p2cr
2010,46,Mine (Taylor's Version),Taylor Swift,,,,3:51,71.0,7G0gBu6nLdhFDPRLc0HdDG
2010,47,Only Girl (In The World),Rihanna,,,,3:55,82.0,2ENexcMEMsYk0rVJigVD3i
2010,48,Live Like We're Dying,Kris Allen,,,,3:32,47.0,1HfxPaJggVwFsvOtHbVzMz
2010,49,Hard,Rihanna,Jeezy,,,4:10,52.0,3YJkAQNEhmCZGLdmPsu6Ye
2010,50,Young Forever,JAY-Z,Mr Hudson,,,4:13,63.0,35srNkJVToAzYiZzron1FY
2010,51,Blah Blah Blah (feat. 3OH!3),Kesha,3OH!3,,,2:52,65.0,7lWUJpax919G4JdaFEVmCy
2010,52,Bottoms Up (feat. Nicki Minaj),Trey Songz,Nicki Minaj,,,4:02,70.0,4AYX69oFP3UOS1CFmV9UfO
2010,53,Do You Remember,Jay Sean,Sean Paul,Lil Jon,,3:30,69.0,6A5NlmBCsCGbJ27jHQgKV5
2010,54,All The Right Moves,OneRepublic,,,,3:58,65.0,5XRHGXut00SrJUFmcn2lQF
2010,55,According To You,Orianthi,,,,3:20,44.0,0M45YYpFECO0xvXlKgQ7sE
2010,56,My Chick Bad,Ludacris,Nicki Minaj,,,3:36,62.0,3bMNprrp2JDKZsGbiXpsJl
2010,57,You Belong With Me (Taylor’s Version),Taylor Swift,,,,3:51,79.0,1qrpoAMXodY6895hGKoUpA
2010,58,Meet Me Halfway,Black Eyed Peas,,,,4:44,73.0,6wOYnPq1hPihRepcDClPUw
2010,59,Take It Off,Kesha,,,,3:35,67.0,0WCiI0ddWiu5F2kSHgfw5S
2010,60,Over,Drake,,,,3:53,66.0,6BdgtqiV3oXNqBikezwdvC
2010,61,Animal,Neon Trees,,,,3:32,68.0,1fBl642IhJOE5U319Gy2Go
2010,62,Misery,Maroon 5,,,,3:36,62.0,6KBYk8OFtod7brGuZ3Y67q
2010,63,Magic (feat. Rivers Cuomo),B.o.B,Rivers Cuomo,,,3:16,62.0,5uHYcK0nbEYgRaFTY5BqnP
2010,64,Paparazzi,Lady Gaga,,,,3:28,70.0,7Hqig8kp32q2Ire3ECQvWM
2010,65,Tie Me Down (feat. Ray J),New Boyz,Ray J,,,2:58,47.0,4faiJXyBflUVVOOE9fxbeg
2010,66,Your Love,Nicki Minaj,,,,4:05,62.0,1w6kG4Rc29m5EherbvpkF5
2010,67,Party In The U.S.A.,Miley Cyrus,,,,3:22,74.0,5Q0Nhxo0l2bP3pNjpGJwV1
2010,68,Deuces (feat. Tyga & Kevin McCall),Chris Brown,Tyga,Kevin McCall,,4:36,68.0,6wN4nT2qy3MQc098yL3Eu9
2010,69,3,Britney Spears,,,,3:33,58.0,6pymOcrCnMuCWdgGVTvUgP
2010,70,Impossible,Shontelle,,,,3:46,63.0,1T8PwF3JhIiWwBhun23RNe
2010,71,Forever,Drake,Kanye West,Lil Wayne,,5:57,73.0,5UsLjwBaTHBX4ektWIr4XX
2010,72,Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,Taylor Swift,,,4:02,61.0,1MaqkdFNIKPdpQGDzme5ss
2010,73,My First Kiss (feat. Ke$ha),3OH!3,Kesha,,,3:12,58.0,17tDv8WA8IhqE8qzuQn707
2010,74,Already Gone,Kelly Clarkson,,,,4:41,52.0,4fq2YUONcgrCJ2SPndSeKC
2010,75,Rock That Body,Black Eyed Peas,,,,4:28,60.0,7K8XoQXZBffc4xG2xIQHMO
2010,76,Secrets,OneRepublic,,,,3:44,74.0,1NhPKVLsHhFUHIOZ32QnS2
2010,77,Naturally,Selena Gomez & The Scene,,,,3:22,63.0,1YaVmBh7EAeR54FIjuFcb5
2010,78,Un-thinkable (I'm Ready) (feat. Drake) - Remix,Alicia Keys,Drake,,,4:42,70.0,4o4wEDRqotccDTXiQ7TORu
2010,79,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,,,,3:52,67.0,5NEKjqTQPKiqOiOG8YxLdS
2010,80,I Made It (Cash Money Heroes),Kevin Rudolf,Birdman,Jay Sean,,4:09,50.0,6H2wnX7ytNeCKERIVqCwgs
2010,81,Stuck Like Glue,Sugarland,,,,4:07,59.0,0JcKdUGNR7zI4jJDLyYXbi
2010,82,Hey Daddy (Daddy's Home),USHER,,,,3:44,75.0,030OCtLMrljNhp8OWHBWW3
2010,83,There Goes My Baby,USHER,,,,4:41,61.0,6IUiqtI8tE49sqGbmtrNd8
2010,84,Today Was A Fairytale (Taylor’s Version),Taylor Swift,,,,4:01,59.0,2JoJrsEV15OzbijS47lids
2010,85,Say Something (Featuring Drake),Timbaland,Drake,,,4:00,59.0,7qje9qxLncMESiPeI27SAn
2010,86,Sweet Dreams,Beyoncé,,,,3:28,60.0,1FKxKGONukVFXWVJxAKmlz
2010,87,Use Somebody,Kings of Leon,,,,3:50,77.0,5VGlqQANWDKJFl0MBG3sg2
2010,88,Undo It,Carrie Underwood,,,,2:57,55.0,1Fo2N5iXRi37maMboaig7O
2010,89,Eenie Meenie,Sean Kingston,,,,3:21,63.0,45O0tUN9Bh6LH4eNxQ07AT
