Year,Rank,Title,Artist,Spotify ID,Genres,Duration,Popularity
2020,58,Yummy,Ayesha Erotica,3TFXn86LF4e4bQC6q0SmmP,hyperpop,2:40,68
2020,59,One Man Band,Old Dominion,7cA3PnUQDlUyBBwpRozQeo,country,3:06,77
2020,60,Got What I Got,Jason Aldean,4TCc369aRPRubv1m8R1TBG,"country, acoustic country",2:58,61
2020,61,Sunday Best,Surfaces,1qYKWcEOrh2tM8PlgIm8K1,,2:38,72
2020,62,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7FIWs0pqAYbP91WWM0vlTQ,"rap, hip hop",3:30,82
2020,63,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",6Gg1gjgKi2AK4e0qzsR7sd,"melodic rap, emo rap",3:09,66
2020,64,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,,2:27,68
2020,65,Die From A Broken Heart,Maddie & Tae,3DA4SE262k6rdEtlHteNyq,country,3:08,66
2020,66,POPSTAR (feat. Drake),"DJ Khaled, Drake",6EDO9iiTtwNv6waLwa1UUq,,3:20,65
2020,67,All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,christmas,4:01,89
2020,68,One Of Them Girls,Lee Brice,6uyiyatWPCqC59Mm4rO8xL,"country, acoustic country",3:08,69
2020,69,Hard To Forget,Sam Hunt,10xuH52YSXHWFwCaF1fsDd,"country, pop country",3:24,58
2020,70,One Margarita (Margarita Song),"That Chick Angel, Casa Di, Steve Terrell",17Um25RxAOpc2NgtDiYKl9,,1:58,49
2020,71,Panini,Lil Nas X,1000nHvUdawXuUHgBod4Wv,,1:54,59
2020,72,HOT TO GO!,Chappell Roan,4xdBrk0nFZaP54vvZj0yx7,,3:04,86
2020,73,I Hope You’re Happy Now,"Carly Pearce, Lee Brice",0Al3wN3keprGTSgG8NBwjr,country,3:18,67
2020,74,Emotionally Scarred,Lil Baby,7ge7BHazYbVKi8qyZUX1Bm,,3:17,68
2020,75,Suicidal,YNW Melly,1iSqfoUFnQwV0QW1EfUit8,melodic rap,3:42,72
2020,76,The Bigger Picture,Lil Baby,44gRhRi2OhEf7moAUj6MD1,,4:12,58
2020,77,Only Human,Jonas Brothers,0DiDStADDVh3SvAsoJAFMk,,3:03,67
2020,78,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",1H7KnK26kc1YyellpbINEn,"brooklyn drill, drill, new york drill",3:21,68
2020,79,Sum 2 Prove,Lil Baby,2u3EyuCqqV31woqGvO9LBz,,3:25,62
2020,80,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",4HBZA5flZLE435QTztThqH,pop,3:48,78
2020,81,Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",5rZlwNFl01HqLWBQGryKSm,"brooklyn drill, drill, new york drill",3:33,74
2020,82,You should be sad,Halsey,7lidXGPXPYLNThITAOTlkK,,3:25,66
2020,83,Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,"brooklyn drill, drill, new york drill",3:36,75
2020,84,Supalonely,"BENEE, Gus Dapperton",4nK5YrxbMGZstTLbvj6Gxw,,3:43,64
2020,85,Even Though I'm Leaving,Luke Combs,5Fhe63YOMZsGdB3CgCDuBi,country,3:45,66
2020,86,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",39Yp9wwQiSRIDOvrVg7mbk,,2:45,70
2020,87,Juicy,The Notorious B.I.G.,2AP7m2dBb8ULTx4Gc1rdMc,"gangster rap, east coast hip hop, hip hop",4:45,56
2020,88,Be Like That - feat. Swae Lee & Khalid,"Kane Brown, Swae Lee, Khalid",5f1joOtoMeyppIcJGZQvqJ,"country, pop country",3:11,65
2020,89,HOMESICK,MICO,46idU4C3kJIu1TGsexUZIj,,2:50,50
2020,90,Rags2Riches 2 (feat. Lil Baby),"Rod Wave, Lil Baby",40TPiJpvwGIyvPjJMDTKfy,,3:55,64
2020,91,Bluebird,Miranda Lambert,0kPeZAyIhIfeZNrtfjJGDB,country,3:29,61
2020,92,Wishing Well,Juice WRLD,2U5WueTLIK5WJLD7mvDODv,"melodic rap, emo rap",3:14,78
2020,93,Does To Me,Done lack,29SwdKk28yjyHTmtI2CUaq,,1:21,6
2020,94,P*$$Y Fairy (OTW),Jhené Aiko,48KXAIruJ07kJVCWOGohMV,r&b,3:01,62
2020,95,ILYSB - STRIPPED,LANY,3Dkvp3L4w0uJFYfIPa8E9H,,4:04,59
2020,96,More Than My Hometown,Morgan Wallen,5OELUCYgOHKFAvCERnAvfS,country,3:36,76
2020,97,Lovin' On You,Luke Combs,0nYvjcSlCgjcwogQAwIwNp,country,3:14,65
2020,98,Said Sum,Moneybagg Yo,3sKz6Sd72K0ofPWcJPPk6H,memphis rap,2:35,64
2020,99,Slide da Treme Melódica v2 (+Ultra Slowed),"DJ FNK, Polaris",3WEs3CWIlFTnqbStHJqujj,phonk,4:54,58
2020,100,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],"Metro Boomin, 21 Savage, Mustafa",1UsQe17Ef7tV1ahFqHEFR3,,5:10,63
2021,1,Levitating,Dua Lipa,39LLxExYz6ewLAcYrzQQyP,pop,3:23,74
2021,2,Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,,3:35,83
2021,3,Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,,3:20,87
2021,4,Mood (feat. iann dior),"24kGoldn, iann dior",4jPy3l0RUwlUI9T5XHBW2m,,2:20,78
2021,5,good 4 u,Olivia Rodrigo,6P4d1NWBCNIYZjzF9k1mVN,,2:58,57
2021,6,Kiss Me More (feat. SZA),"Doja Cat, SZA",5cOyxjetBT7kRnqL68madd,,3:28,49
2021,7,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",4pryE6cN2gFL1FVF5fYINl,,4:02,69
2021,8,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,,4:02,82
2021,9,MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,,2:17,75
2021,10,Peaches,Jack Black,4w9soAM7IrmYDhSXLp14p6,,1:35,64
2021,11,Butter,BTS,1mWdTewIgB3gtBM3TOSFhB,k-pop,2:44,65
2021,12,Stay,"Rihanna, Mikky Ekko",1dEy9Pl81QopSxNsPxXQxv,,4:00,66
2021,13,Deja Vu,J. Cole,6I6NX6tjGsxFAsIfGzY9lJ,rap,4:24,66
2021,14,positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,pop,2:52,78
2021,15,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,soft pop,3:50,78
2021,16,Heat Waves,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,,3:58,84
2021,17,Without You,"Casey Lee Williams, Jun Senoue",10SqvH38YdtFQYSBKEfUl0,,3:45,53
2021,18,Forever After All,Luke Combs,6IBcOGPsniK3Pso1wHIhew,country,3:52,74
2021,19,Go Crazy,"Chris Brown, Young Thug",1IIKrJVP1C9N7iPtG6eOsK,r&b,2:56,71
2021,20,Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,,2:12,69
2021,21,34+35,Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,pop,2:53,74
2021,22,What You Know Bout Love,Pop Smoke,1tkg4EHVoqnhR6iFEXb60y,"brooklyn drill, drill, new york drill",2:40,77
2021,23,my ex's best friend (with blackbear),"mgk, blackbear",7kDUspsoYfLkWnZR7qwHZl,,2:19,70
2021,24,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",27NovPIUIRrOZoCHxABJwK,,3:32,73
2021,25,Therefore I Am,Billie Eilish,20R4HfKloPKgXDqU7UKk3x,,2:53,72
2021,26,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",32OlwWuMpZ6b0aN2RZOeMS,,4:29,84
2021,27,Fancy Like,Walker Hayes,58UKC45GPNTflCN6nwCUeF,country,2:41,68
2021,28,DÁKITI,"Bad Bunny, JHAYCO",47EiUVwUp4C9fGccaPuUCS,"reggaeton, trap latino, urbano latino, latin",3:25,76
2021,29,Best Friend,Rex Orange County,3rPtS4nfpy7PsARctAWpzd,bedroom pop,4:22,72
2021,30,RAPSTAR,Polo G,18vXApRmJSgQ6wG2ll9AOg,,2:45,78
2021,31,Heartbreak Anniversary,Giveon,2QfznFotJNZmnIEYFdzE5T,r&b,3:16,67
2021,32,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",0PvFJmanyNQMseIFrU708S,"brooklyn drill, drill, new york drill",3:10,73
2021,33,Calling My Phone,"Lil Tjay, 6LACK",3J8EOeKLTLXORtWPpOU5bE,"brooklyn drill, melodic rap",3:25,73
2021,34,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",5zFglKYiknIxks8geR8rcL,pop,3:47,74
2021,35,Holy Forever,Chris Tomlin,1bfRXeYRGJF8aCxUpQ4yOq,"christian, worship, ccm, pop worship, christian country",5:08,63
2021,36,On Melancholy Hill,Gorillaz,0q6LuUqGLUiCPP1cbdwFs3,,3:53,78
2021,37,you broke me first,Tate McRae,4l0RmWt52FxpVxMNni6i63,,2:50,82
2021,38,traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,,3:49,83
2021,39,Back in Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk",7JuHVG3qQKQKxC4doneXVW,memphis rap,3:04,65
2021,40,I Hope,Gabby Barrett,23T0OX7QOiIUFShSzbJ5Uo,country,3:30,67
2021,41,Dynamite,Taio Cruz,1DqdF42leyFIzqNDv9CjId,,3:23,69
2021,42,Wockesha,Moneybagg Yo,0nqhKXDjsyBMvbeWmgijD0,memphis rap,3:00,62
2021,43,You Right,"Doja Cat, The Weeknd",0k4d5YPDr1r7FX77VdqWez,,3:06,74
2021,44,Beat Box 4 (with NLE Choppa),"SpotemGottem, NLE Choppa",2LbNkvmYabhVf9jBCVeLm7,,3:32,60
2021,45,Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk",2SAqBLGA283SUiwJ3xOUVI,"rap, hip hop",4:21,73
2021,46,Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,,3:30,75
2021,47,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",65OVbaJR5O1RmwOQx0875b,"rap, hip hop",3:12,74
2021,48,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",0k1WUmIRnG3xU6fvvDVfRG,"rap, hip hop",4:17,71
2021,49,telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,,2:40,81
2021,50,Whoopty,CJ,5vGLcdRuSbUhD8ScwsGSdA,dembow,2:03,63
2021,51,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",4xGwFO1ruuvN9RP60FsLzP,,3:15,55
2021,52,Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,r&b,4:39,74
2021,53,Starting Over,Chris Stapleton,3TNSVsiFngfe68UJpMq1oS,country,4:00,60
2021,54,Body,Mother Mother,2zXbLJiS5099aDVyTHIDU4,,3:33,66
2021,55,willow,Taylor Swift,0lx2cLdOt3piJbcaXIV74f,,3:34,73
2021,56,Bang! Pow! Boom!,Insane Clown Posse,3ARhvUrhyvinIgySbNdicO,"horrorcore, rap rock",13:19,28
2021,57,Better Together,Jack Johnson,4VywXu6umkIQ2OS0m1I79y,surf rock,3:27,68
2021,58,You're Mines Still,Yung Bleu,4gajtLMenMT5vuJRUwzftk,,3:41,35
2021,59,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",1EJIcDYXwSqipW5dFe4uJz,,3:56,69
2021,60,Essence (feat. Tems),"Wizkid, Tems",5FG7Tl93LdH117jEKYl3Cm,"afrobeats, afrobeat, afropop, azonto, afroswing, dancehall, alté",4:08,70
2021,61,Chasing After You (with Maren Morris),"Ryan Hurd, Maren Morris",1ZIKpMTRPqhwAoVXWY3tXI,country,3:27,58
2021,62,The Good Ones,Gabby Barrett,3hLuHKzG1cmlRpq53ZVWd8,country,3:35,65
2021,63,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",4qu63nuBpdn0qHUHuObEj1,edm,2:34,77
2021,64,Glad You Exist,Dan + Shay,3oV2RVOmwdWdf9BmGS4Oad,country,2:24,54
2021,65,Lonely,Akon,6ls5ulRydoPE7oWGPGBqFA,,3:55,65
2021,66,Beggin',Måneskin,3Wrjm47oTz2sjIgck11l5e,,3:31,81
2021,67,Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,,3:46,81
2021,68,What’s Next,Drake,3aQem4jVGdhtg116TmJnHz,"rap, hip hop",2:58,64
2021,69,Famous Friends,"Chris Young, Kane Brown",00KyYtT6NaXwbPecina5Pj,"country, acoustic country",2:46,60
2021,70,Lil Bit (feat. Florida Georgia Line),"Nelly, Florida Georgia Line",33aow0AcXYvT1FoWNzMcqN,,3:15,63
2021,71,Thot Shit,Megan Thee Stallion,5zNW5ARjYhJQJz1AChP33n,,3:04,64
2021,72,late at night,Roddy Ricch,6kksmL4t09IgxhajuVDDxR,melodic rap,2:54,59
2021,73,Kings & Queens,Ava Max,7a53HqqArd4b9NF4XAmlbI,,2:42,79
2021,74,Anyone Else But You,The Moldy Peaches,2pKi1lRvXNASy7ybeQIDTy,folk punk,3:00,68
2021,75,Track Star,Mooski,5hChuUMe5iHfjkXgzj1D4b,,3:19,51
2021,76,Time Today,Moneybagg Yo,0YrKSfpvflYnLSBd4Jtu6J,memphis rap,2:16,69
2021,77,Cry Baby,Melanie Martinez,052vSBPxqdmYRDlkSPiavc,,3:59,65
2021,78,All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,christmas,4:01,89
2021,79,No More Parties In LA,Kanye West,0zLClc0emc6qUeV1p5nc99,rap,6:14,70
2021,80,What’s Your Country Song,Thomas Rhett,4oR2cCQGs0Yt0Mgr2diV6V,"country, acoustic country, pop country",2:51,65
2021,81,One Too Many,"Keith Urban, P!nk",5NUXE8W12lWcUXgJRCjeEw,country,3:23,60
2021,82,Arcade,Duncan Laurence,1Xi84slp6FryDSCbzq4UCD,,3:03,73
2021,83,Yonaguni,Bad Bunny,2JPLbjOn0wPCngEot2STUS,"reggaeton, trap latino, urbano latino, latin",3:26,75
2021,84,Good Time,"Owl City, Carly Rae Jepsen",1kPpge9JDLpcj15qgrPbYX,,3:25,75
2021,85,If I Didn’t Love You,"Jason Aldean, Carrie Underwood",7IYoh1u7dFM1xIWSEYd5B8,"country, acoustic country",3:32,63
2021,86,Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",2BcMwX1MPV6ZHP4tUT9uq6,"rap, hip hop",4:02,74
2021,87,pov,Ariana Grande,3UoULw70kMsiVXxW0L3A33,pop,3:21,72
2021,88,Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,,3:40,85
2021,89,Take My Breath,The Weeknd,2vgUijXOTRMnWXDtvgMp2b,,5:39,67
2021,90,We're Good,Dua Lipa,1diS6nkxMQc3wwC4G1j0bh,pop,2:45,66
2021,91,Hell Of A View,Eric Church,4mXGooManGPH6xAWRAtRJU,"country, acoustic country",2:55,64
2021,92,Rockin' Around The Christmas Tree,Brenda Lee,2EjXfH91m7f8HiJN1yQg97,christmas,2:06,87
2021,93,Put Your Records On,Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,,3:35,77
2021,94,Happier Than Ever,Billie Eilish,4RVwu0g32PAqgUiJoXsdF8,,4:58,81
2021,95,Single Saturday Night,Cole Swindell,6LnIxE8CqkK7faQV76nEHS,"country, acoustic country",3:09,54
2021,96,Things A Man Oughta Know,Lainey Wilson,3S0sk6DSTgesXsUSAEHNr5,country,3:23,69
2021,97,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,"BRS Kash, DaBaby, City Girls",15C4TnrrVdym7UykxQIOTZ,,3:31,50
2021,98,Tombstone,Rod Wave,3zc8VZEpM1onYV4FWGdFvm,,2:40,65
2021,99,Drinkin’ Beer. Talkin’ God. Amen. (feat. Florida Georgia Line),"Chase Rice, Florida Georgia Line",0rOVgtieEk5SoypbulRiKI,"country, acoustic country",2:40,53
2021,100,Todo De Ti,Rauw Alejandro,3rdAz1fbUfZxYgaCviYhRo,"reggaeton, urbano latino, trap latino, latin",3:19,78
2022,1,Heat Waves,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,,3:58,84
2022,2,As It Was,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,,2:47,86
2022,3,Stay,"Rihanna, Mikky Ekko",1dEy9Pl81QopSxNsPxXQxv,,4:00,66
2022,4,Easy On Me,Adele,0gplL1WMoJ6iYaPgMCL0gX,soft pop,3:44,77
2022,5,Shivers,Ed Sheeran,50nfwKoDiSYg8zOCREWAm5,soft pop,3:27,81
2022,6,First Class,Jack Harlow,0wHFktze2PHC5jDt3B17DC,,2:53,74
2022,7,Big Energy,Latto,6Zu3aw7FfjAF9WA0fA81Oq,,2:53,63
2022,8,Ghostbusters,Ray Parker Jr.,3m0y8qLoznUYi73SUBP8GI,,4:05,63
2022,9,Super Gremlin,Kodak Black,4A8cWXxKfIL3lAyUDzXbCF,,3:20,65
2022,10,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",6zSpb8dQRaw0M1dK8PBwQz,,3:22,79
2022,11,Wait For U,"Max Freegrant, Slow Fish",6u9tIfynfZwofVzaEeIOAl,"progressive house, progressive trance, melodic techno, melodic house, trance",3:15,19
2022,12,About Damn Time,Lizzo,4a3D8glGZxhlJfOs1Czc3c,,3:11,54
2022,13,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,soft pop,3:50,78
2022,14,THATS WHAT I WANT,Lil Nas X,0e8nrvls4Qqv5Rfa2UhqmO,,2:23,73
2022,15,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",1r9xUipOqoNwggBpENDsvJ,,2:53,76
2022,16,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",27NovPIUIRrOZoCHxABJwK,,3:32,73
2022,17,abcdefu,GAYLE,4fouWK6XVHhzl78KzQ1UjL,,2:48,72
2022,18,Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,,3:30,75
2022,19,Wasted On You,Morgan Wallen,3cBsEDNhFI9E82vPj3kvi3,country,2:58,78
2022,20,Me Porto Bonito,"Bad Bunny, Chencho Corleone",6Sq7ltF9Qa7SNFBsV5Cogx,"reggaeton, trap latino, urbano latino, latin",2:58,81
2022,21,Woman,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,,2:52,81
2022,22,Tití Me Preguntó,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,"reggaeton, trap latino, urbano latino, latin",4:03,80
2022,23,Running Up That Hill (A Deal With God),Kate Bush,1PtQJZVZIdWIYdARpZRDFO,"art pop, baroque pop, art rock",4:58,78
2022,24,We Don't Talk About Bruno,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",52xJxFP6TqMuO4Yt0eOkMz,,3:36,71
2022,25,Late Night Talking,Harry Styles,1qEmFfgcLObUfQm0j1W2CK,,2:57,76
2022,26,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",0O6u0VJ46W86TxN9wgyqDj,,3:12,75
2022,27,You Proof,Morgan Wallen,5W4kiM2cUYBJXKRudNyxjW,country,2:37,78
2022,28,Bad Habit,Steve Lacy,4k6Uh1HXdhtusDW5y8Gbvy,,3:52,81
2022,29,Sunroof,"Nicky Youre, hey daisy",6WHSNH8PhDHbpYxg4I181o,,2:43,61
2022,30,One Right Now (with The Weeknd),"Post Malone, The Weeknd",00Blm7zeNqgYLPtW6zg8cj,,3:13,67
2022,31,good 4 u,Olivia Rodrigo,6P4d1NWBCNIYZjzF9k1mVN,,2:58,57
2022,32,Numb Little Bug,Em Beihold,3o9kpgkIcffx0iSwxhuNI2,,2:49,67
2022,33,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",3F5CgOj3wFlRv51JsHbxhe,"rap, hip hop",3:38,79
2022,34,'Til You Can't,Cody Johnson,4k3lPl8YTKuY8c1HelVnm3,"texas country, country, red dirt",3:44,70
2022,35,Fancy Like,Walker Hayes,58UKC45GPNTflCN6nwCUeF,country,2:41,68
2022,36,The Kind of Love We Make,Luke Combs,48UKTR66uUOT9LaUvooTNx,country,3:44,74
2022,37,I Ain't Worried,OneRepublic,4h9wh7iOZ0GGn8QVp4RAOB,soft pop,2:28,79
2022,38,BREAK MY SOUL,Beyoncé,5pyoxDZ1PX0KxBxiRVxA4U,,4:38,66
2022,39,Something in the Orange,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,"country, red dirt",3:48,83
2022,40,Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,,3:35,83
2022,41,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3xVZYkcuWalGudeKl861wb,,3:17,71
2022,42,Levitating,Dua Lipa,39LLxExYz6ewLAcYrzQQyP,pop,3:23,74
2022,43,In A Minute,Lil Baby,3ihIZrJreMJPjQdNLrEXnP,,3:20,59
2022,44,Moscow Mule,Bad Bunny,6Xom58OOXk2SoU711L2IXO,"reggaeton, trap latino, urbano latino, latin",4:05,79
2022,45,You Right,"Doja Cat, The Weeknd",0k4d5YPDr1r7FX77VdqWez,,3:06,74
2022,46,She Had Me At Heads Carolina,Cole Swindell,200x8ONbPfFzByUr3fVz46,"country, acoustic country",3:26,69
2022,47,Vegas (I Wanna Ride),Joseline Hernandez,2bId06MUsxJqO7LoeLZoq5,,3:40,62
2022,48,pushin P (feat. Young Thug),"Gunna, Future, Young Thug",3XOalgusokruzA5ZBA2Qcb,melodic rap,2:16,67
2022,49,Buy Dirt,"Jordan Davis, Luke Bryan",69AIpwGNLxr4qS1X5ynx60,country,2:47,77
2022,50,I Hate U,SZA,2aJnyNu4PQxQ2lyj5boiMG,r&b,2:53,68
2022,51,Boyfriend,Justin Bieber,3UGIZ8qcrMTwzLbx6Kttqt,,2:51,73
2022,52,Glimpse of Us,Joji,2mlNgAeIBnL78ZriXgrRHz,,3:53,80
2022,53,Surface Pressure,Jessica Darrow,760jhRscwGbIIe1m1IIQpU,,3:22,67
2022,54,Fall In Love,Bailey Zimmerman,0rCFRyEy4WXjRXNpO80Dzs,country,3:52,76
2022,55,love nwantiti (ah ah ah),CKay,2Xr1dTzJee307rmrkt8c0g,"afrobeats, afrobeat, afropop",2:25,74
2022,56,Super Freaky Girl,Nicki Minaj,4C6Uex2ILwJi9sZXRdmqXp,,2:50,67
2022,57,Hrs and Hrs,Nathan Allen,2nTpK1d61LqZ68zLUWzEOp,smooth jazz,3:28,19
2022,58,Sand In My Boots,Morgan Wallen,0uRrG2jRR5tuifsYIJHEao,country,3:22,72
2022,59,MAMIII,"Becky G, KAROL G",1ri9ZUkBJVFUdgwzCnfcYs,"reggaeton, latin",3:46,68
2022,60,Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat",2BcMwX1MPV6ZHP4tUT9uq6,"rap, hip hop",4:02,74
2022,61,AA,Walker Hayes,77oKig47u34qCCFWKMfu1e,country,3:09,51
2022,62,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",7mFj0LlWtEJaEigguaWqYh,,3:21,65
2022,63,PROVENZA,KAROL G,3HqcNJdZ2seoGxhn0wVNDK,"reggaeton, latin, urbano latino",3:27,79
2022,64,Essence (feat. Tems),"Wizkid, Tems",5FG7Tl93LdH117jEKYl3Cm,"afrobeats, afrobeat, afropop, azonto, afroswing, dancehall, alté",4:08,70
2022,65,All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,christmas,4:01,89
2022,66,Bam Bam,Sister Nancy,7ixiCZEHWHc8FxaQXQh2P4,"reggae, ragga, rocksteady",3:16,66
2022,67,5 Foot 9,Tyler Hubbard,6AqwH2Y9FJwhUE2dCSkw1u,country,3:09,63
2022,68,Get Into It (Yuh),Doja Cat,0W6I02J9xcqK8MtSeosEXb,,2:18,71
2022,69,Efecto,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,"reggaeton, trap latino, urbano latino, latin",3:33,79
2022,70,Rock and A Hard Place,Bailey Zimmerman,1TE8AAk9koG0UJco6ZAUfx,country,3:27,79
2022,71,Doin' This,Luke Combs,6TpyujRefwsflWFXbmjVpj,country,4:14,60
2022,72,Oh My God,Adele,3Kkjo3cT83cw09VJyrLNwX,soft pop,3:45,71
2022,73,Better Days (feat. Polo G),"NEIKED, Mae Muller, Polo G",39d8i8QClsLa8Lm78w0UTB,,2:40,56
2022,74,Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",07MDkzWARZaLEdKxo6yArG,,2:42,71
2022,75,Fingers Crossed,Lauren Spencer Smith,4wH7ZoqgETaACS9BlUkvuY,,2:55,70
2022,76,All Too Well (Taylor's Version),Taylor Swift,3nsfB1vus2qaloUdcBZvDu,,5:29,69
2022,77,Party In The U.S.A.,Miley Cyrus,5Q0Nhxo0l2bP3pNjpGJwV1,,3:22,74
2022,78,Después de la Playa,Bad Bunny,1dm6z1fWB0cErMszU25dy2,"reggaeton, trap latino, urbano latino, latin",3:50,72
2022,79,You Should Probably Leave,Chris Stapleton,2UikqkwBv7aIvlixeVXHWt,country,3:33,80
2022,80,Rockin' Around The Christmas Tree,Brenda Lee,2EjXfH91m7f8HiJN1yQg97,christmas,2:06,87
2022,81,Broadway Girls (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",3DZ8dbKg4OTSSqGARvecYd,drill,3:05,65
2022,82,Take My Name,Parmalee,7g0Zfd5J6Hzx9M2fRUMuba,country,2:37,61
2022,83,What Happened To Virgil (feat. Gunna),"Lil Durk, Gunna",7ohROa13QK43JBRqfCmz4P,drill,3:01,62
2022,84,PUFFIN ON ZOOTIEZ,Future,1qMMYpVatbRITKCfq1gasi,rap,2:52,77
2022,85,Like I Love Country Music,Kane Brown,3j1xkzTW8owIphkWV51V9s,"country, pop country",3:54,59
2022,86,Jingle Bell Rock,Bobby Helms,7vQbuQcyTflfCIOu3Uzzya,christmas,2:10,85
2022,87,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",3k3NWokhRRkEPhCzPmV8TW,"reggaeton, trap latino, urbano latino, latin",4:18,80
2022,88,Trouble with a Heartbreak,Jason Aldean,0P9c1rdCeGAkCeS425KbI5,"country, acoustic country",3:16,54
2022,89,A Holly Jolly Christmas,Burl Ives,77khP2fIVhSW23NwxrRluh,christmas,2:15,74
2022,90,Kiss Me More (feat. SZA),"Doja Cat, SZA",5cOyxjetBT7kRnqL68madd,,3:28,49
2022,91,She Likes It (feat. Jake Scott),"Russell Dickerson, Jake Scott",6VVqPBFZIbcmv14zNfOc13,country,2:43,53
2022,92,Never Say Never,"Justin Bieber, Jaden",5GYbkDveRD2I8M5ZJ14hWn,,3:47,72
2022,93,Damn Strait,Scotty McCreery,4jp9FimhP2bQ93vR0A5r7b,"country, acoustic country",3:50,49
2022,94,she's all i wanna be,Tate McRae,7l9IqDtVWJurTvkQHq1BGh,,3:27,78
2022,95,Last Night Lonely,Jon Pardi,0k11c8vwyeNSGQex6UMa1v,"country, acoustic country",3:02,65
2022,96,Flower Shops (feat. Morgan Wallen) (Acoustic),"ERNEST, Morgan Wallen",5FjPH6pycWcPNtCMPvq6Gj,country,3:28,48
